top	left	bottom	right	slug	name	iso	icao	iata
4.224	15.784	4.215	15.793	12512447	Berberati Airport	CF		BBT
20.691	-75.535	20.682	-75.525	12512477	Nicaro Airport	CU		
22.973	-82.263	22.964	-82.253	12512472	Managua Airport	CU		
21.744	-79.785	21.735	-79.775	12512486	San Pedro Airport	CU		
10.894	-85.022	10.885	-85.013	12512445	Upala Airport	CR		UPL
15.225	-23.181	15.216	-23.171	12512492	Maio Airport	CV		
16.835	-25.068	16.826	-25.059	12512495	San Pedro Airport	CV		VXE
22.1	-84.159	22.09	-84.149	12512484	San Julian Airport	CU		SNJ
20.369	-74.511	20.36	-74.502	12512452	Baracoa Airport	CU		BCA
8.633	-72.731	8.624	-72.721	12512420	Tibu Airport	CO		
5.094	-75.687	5.085	-75.678	12512413	Santagueda Airport	CO		
22.757	-82.74	22.748	-82.73	12512451	Artemisa Airport	CU		
22.998	-82.409	22.991	-82.406	12512466	Jose Marti International Airport	CU		HAV
9.996	-84.216	9.987	-84.207	12512434	Juan Santamaria International Airport	CR		SJO
22.511	-79.475	22.502	-79.465	12512454	Caibarien Airport	CU		CBN
22.339	-83.649	22.33	-83.639	12512468	La Coloma Airport	CU		
22.425	-83.683	22.416	-83.673	12512479	Pinar del Rio Norte Airport	CU		
0.866	-77.673	0.857	-77.664	12512410	San Luis Airport	CO		IPI
8.34	20.104	8.331	20.113	12512449	Ndele West Airport	CF		
22.761	-81.926	22.752	-81.916	12512485	San Nicolas Airport	CU		
19.914	-75.212	19.905	-75.203	12512463	Guantanamo Bay Naval Air Station	CU		NBW
0.511	-76.507	0.502	-76.498	12512405	Puerto Asis Airport	CO		PUU
13.362	-81.358	13.353	-81.349	12512404	Providencia Island Airport	CO		PVA
4.251	-74.658	4.242	-74.649	12512421	Tolemaida Airport	CO		
23.1	-82.445	23.091	-82.435	12512458	Ciudad Libertad Airport	CU		
8.657	-83.187	8.648	-83.178	12512432	Golfito Airport	CR		GLF
11.039	-84.712	11.03	-84.703	12512436	Los Chiles Airport	CR		
22.031	-78.796	22.022	-78.786	12512456	Ciego de Avila Airport	CU		AVI
10.597	-85.549	10.588	-85.539	12512444	Tomas Guardia International Airport	CR		
22.154	-80.419	22.145	-80.409	12512457	Cienfuegos Airport	CU		CFG
23.038	-82.579	23.029	-82.569	12512480	Playa Baracoa Airport	CU		
7.817	-76.72	7.808	-76.71	12512422	Uraba Airport	CO		
16.101	-22.822	16.092	-22.812	12512494	Boa Vista Airport	CV		BVC
41.12	73.248	41.111	73.26	12514108	Mikhaylovka Dmitriyevka Airport	KG		
39.925	127.637	39.916	127.649	12514181	Toksan Airport	KP		
38.488	125.359	38.479	125.371	12514183	Unchon Up Airport	KP		
39.938	71.331	39.929	71.343	12514103	Khaydarken Airport	KG		
39.592	126.686	39.583	126.698	12514153	Maengsan Airport	KP		
38.077	125.255	38.068	125.267	12514178	Taetan Airport	KP		
39.698	125.928	39.689	125.94	12514141	Kaechon Airport	KP		
41.256	129.566	41.246	129.578	12514148	Kuktong Airport	KP		
38.598	126.942	38.589	126.954	12514138	Ichon Northeast Airport	KP		
40.279	72.043	40.27	72.055	12514107	Kyzyl Kiya Airport	KG		
37.866	125.437	37.857	125.448	12514159	Ongjin Airport	KP		
39.03	127.405	39.021	127.416	12514142	Kangda Ri Highway Strip Airport	KP		
43.065	74.48	43.056	74.493	12514125	Vasilyevka Airport	KG		
-1.483	175.07	-1.492	175.079	12514197	Onotoa Airport	KI		OOT
39.549	72.244	39.54	72.255	12514115	Paraut Kurgan Airport	KG		
-2.765	-171.707	-2.774	-171.698	12514191	Kanton Island Airport	KI		
39.354	125.915	39.345	125.927	12514176	Sunchon Airport	KP		
42.957	74.834	42.948	74.847	12514109	Milyanfan Airport	KG		
42.919	74.104	42.91	74.117	12514119	Sretenka Airport	KG		
40.6	72.923	40.591	72.935	12514112	Osh East Airport	KG		
-1.322	175.985	-1.331	175.995	12514188	Beru Airport	KI		BEZ
39.44	125.979	39.43	125.99	12514164	Pukchang Airport	KP		
37.948	125.805	37.939	125.816	12514131	Haeju Airport	KP		
42.728	71.691	42.719	71.703	12514116	Pokrovka Talass Airport	KG		
38.177	125.153	38.168	125.165	12514128	Changyon Highway Strip Airport	KP		
40.18	127.542	40.171	127.553	12514169	Sinhung Highway Strip Airport	KP		
-0.691	174.45	-0.7	174.459	12514196	Nonouti Airport	KI		NON
42.499	71.107	42.49	71.119	12514106	Koksay Airport	KG		
41.854	73.127	41.845	73.139	12514123	Torkent Airport	KG		
37.886	127.712	37.877	127.723	12514199	A 306 Airport	KR		
41.381	128.203	41.371	128.215	12514135	Hyesan Airport	KP		
1.385	173.146	1.375	173.155	12514189	Bonriki International Airport	KI		TRW
40.82	73.286	40.811	73.298	12514124	Tortkul Airport	KG		
41.444	129.651	41.435	129.663	12514160	Orang Airport	KP		
38.189	125.99	38.18	126.002	12514126	Ayang Ni Highway Strip Airport	KP		
40.62	72.779	40.611	72.791	12514111	Osh Airport	KG		OSS
42.516	78.397	42.507	78.409	12514117	Przhevalsk Airport	KG		
38.069	125.863	38.06	125.875	12514139	Ihyon Ni Airport	KP		
39.148	125.689	39.139	125.7	12514175	Sunan Airport	KP		
38.409	126.873	38.399	126.885	12514137	Ichon Airport	KP		
40.368	128.71	40.359	128.721	12514140	Iwon Airport	KP		
40.359	127.265	40.349	127.277	12514127	Changjin Up Airport	KP		
1.832	173.015	1.823	173.024	12514187	Abaiang Airport	KI		ABF
41.953	128.835	41.944	128.847	12514161	Paegam Airport	KP		
39.249	125.901	39.24	125.913	12514165	Pyong Ni South Highway Strip Airport	KP		
38.96	125.871	38.951	125.883	12514155	Mirim Airport	KP		
39.686	127.47	39.676	127.482	12514174	Sondok Airport	KP		
38.786	126.091	38.776	126.103	12514167	Sangwon Highway Strip Airport	KP		
39.864	125.223	39.855	125.235	12514162	Panghyon Airport	KP		
42.855	74.823	42.846	74.836	12514100	Kant Airport	KG		
3.075	172.79	3.066	172.799	12514190	Butaritari Airport	KI		BBG
42.355	78.011	42.346	78.023	12514114	Ozero Issyk Kul Airport	KG		
41.018	72.555	41.009	72.567	12514118	Sakaldy Dubar Airport	KG		
42.814	73.886	42.804	73.899	12514101	Karabalty Airport	KG		
39.702	124.85	39.693	124.862	12514173	Sonchon Southwest Airport	KP		
38.376	125.037	38.367	125.049	12514150	Kwail Airport	KP		
41.791	129.737	41.782	129.749	12514130	Chongjin Airport	KP		
40.094	124.4	40.084	124.412	12514170	Sinuiju Airport	KP		
-2.498	175.974	-2.507	175.983	12514198	Tamana Airport	KI		TMN
-4.027	-154.948	-4.036	-154.939	12514193	Malden Island Airport	KI		
39.827	69.558	39.817	69.57	12514102	Karabulak Airport	KG		
39.1	126.061	39.091	126.073	12514143	Kangdong Airport	KP		
38.622	126.623	38.613	126.635	12514146	Koksan Airport	KP		
38.505	124.849	38.496	124.861	12514129	Cho do Airport	KP		
40.158	124.488	40.149	124.5	12514182	Uiju Airport	KP		
38.591	125.817	38.582	125.828	12514133	Hwangju Airport	KP		
38.295	126.234	38.286	126.246	12514171	Sohung Airport	KP		
38.657	126.682	38.648	126.694	12514147	Koksan South Highway Strip Airport	KP		
39.845	125.512	39.836	125.524	12514177	Taechon Airport	KP		
39.85	124.855	39.841	124.867	12514172	Sonchon Airport	KP		
39.469	127.312	39.459	127.324	12514186	Yonghung Highway Strip Airport	KP		
38.766	127.892	38.757	127.904	12514145	Kojo Highway Strip Airport	KP		
1.989	-157.68	1.98	-157.67	12514192	Cassidy International Airport	KI		CXI
-1.357	176.448	-1.366	176.457	12514195	Nikunau Airport	KI		NIG
38.529	126.545	38.52	126.556	12514184	Wongyo Ri Highway Strip Airport	KP		
41.556	129.629	41.547	129.641	12514152	Kyongsong Airport	KP		
42.643	71.57	42.634	71.582	12514120	Talass Airport	KG		
40.546	72.758	40.537	72.77	12514113	Osh West Airport	KG		
39.671	125.128	39.662	125.14	12514151	Kwaksan Airport	KP		
41.915	128.402	41.906	128.414	12514166	Samjiyon Airport	KP		
40.687	128.149	40.678	128.161	12514134	Hwangsuwon Airport	KP		
41.144	126.344	41.135	126.356	12514154	Manpo Airport	KP		
40.132	125.847	40.123	125.859	12514168	Sangwon Ni Highway Strip Airport	KP		
40.402	128.868	40.393	128.88	12514179	Tanchon South Highway Strip Airport	KP		
41.47	76.125	41.46	76.137	12514110	Naryn Northeast Airport	KG		
38.561	128.002	38.552	128.014	12514149	Kumgang Airport	KP		
39.092	127.499	39.083	127.51	12514185	Wonsan Airport	KP		
39.821	125.17	39.812	125.182	12514163	Panghyon South Highway Strip Airport	KP		
40.178	71.296	40.169	71.307	12514105	Kiyan-Kul Airport	KG		
42.754	71.405	42.745	71.417	12514104	Kirgizskaya Airport	KG		
42.156	77.553	42.147	77.566	12514121	Tamga Airport	KG		
39.196	127.341	39.187	127.353	12514158	Okpyong Ni Highway Strip Airport	KP		
38.586	127.669	38.577	127.681	12514132	Hoeyang Southeast Airport	KP		
38.539	127.472	38.53	127.484	12514136	Hyon Ni Airport	KP		
38.178	126.143	38.168	126.154	12514156	Nuchon Ni Airport	KP		
40.918	129.301	40.909	129.313	12514144	Kilchu Highway Strip Airport	KP		
38.167	126.286	38.158	126.298	12514157	Nuchon Ni Highway Strip Airport	KP		
38.644	126.309	38.635	126.321	12514180	Toha Ri North Airport	KP		
42.837	75.33	42.827	75.342	12514122	Tokmak Airport	KG		
2.03	173.29	2.021	173.299	12514194	Marakei Airport	KI		MZK
40.564	14.22	40.555	14.232	12523908	Capri Airport	IT		PRJ
59.204	-2.784	59.195	-2.767	12523981	Eday Airport	GB		EOI
60.61	-0.882	60.601	-0.864	12523983	Fetlar Airport	GB		
65.305	-22.261	65.295	-22.239	12523903	Talknafjordur Airport	IS		TLK
70.361	31.034	70.352	31.061	12523953	Vardø lufthavn Svartnes	NO		VAW
56.621	-6.625	56.612	-6.608	12523978	Coll Island Airport	GB		COL
65.788	13.211	65.78	13.219	12523941	Mosjøen lufthavn Kjærstad	NO		MJF
61.161	7.127	61.152	7.146	12523948	Sogndal lufthamn Haukåsen	NO		SOG
71.01	25.971	71.009	25.996	12523938	Honningsvåg Lufthavn Valan	NO		
66.027	-14.808	66.018	-14.785	12523907	Bakkafjordur Airport	IS		BJD
41.728	-7.464	41.719	-7.452	12523959	Chaves Airport	PT		CHV
66.367	14.295	66.361	14.309	12523942	Mo I Rana Lufthavn Rossvoll	NO		MQN
52.305	-0.791	52.295	-0.776	12523997	Sywell Airport	GB		ORM
43.833	10.572	43.824	10.586	12523915	Tassignano Airport	IT		LCV
50.838	-0.141	50.829	-0.126	12523976	Brighton Airport	GB		BSH
36.994	14.615	36.985	14.626	12523909	Comiso Air Force Base	IT		CIY
46.153	12.247	46.144	12.261	12523919	Belluno Airport	IT		BLX
53.321	-4.641	53.312	-4.626	12523988	Holyhead Airport	GB		HLY
44.322	23.838	44.313	23.851	12523964	Craiova Airport	RO		CRA
60.793	9.05	60.784	9.068	12523931	Gol flyplass Klanten	NO		GLL
65.464	12.211	65.458	12.223	12523928	Brønnøysund Lufthavn	NO		BNN
27.815	-17.888	27.804	-17.884	12523969	Aeropuerto de El Hierro	ES		VDE
59.38	-2.444	59.371	-2.426	12523996	North Ronaldsay Airport	GB		
65.722	-14.846	65.713	-14.824	12523906	Vopnafjordur Airport	IS		
43.121	19.227	43.112	19.24	12523923	Zabljak Airport	ME		ZBK
50.835	-1.063	50.826	-1.049	12523999	Portsmouth Airport	GB		PME
60.805	11.091	60.795	11.109	12523935	Hamar flyplass Stafsberg	NO		HMR
51.617	-0.808	51.608	-0.794	12523989	Wycombe Air Park	GB		HYC
39.705	-31.106	39.695	-31.094	12523960	Corvo Island Airport	PT		CVU
51.505	4.276	51.495	4.291	12523926	Wonsdrecht Airport	NL		
42.766	10.231	42.757	10.244	12523911	Marina di Massa Airport	IT		QMM
68.157	13.604	68.149	13.617	12523939	Leknes Lufthavn	NO		LKN
51.216	-1.539	51.206	-1.525	12523975	Andover Airport	GB		ADV
71.033	27.823	71.025	27.831	12523940	Mehamn lufthavn	NO		MEH
70.873	29.021	70.869	29.047	12523927	Berlevåg Lufthavn	NO		BVG
51.599	-0.244	51.59	-0.229	12523987	Hendon Aerodrome	GB		HEN
37.147	-8.567	37.138	-8.556	12523961	Portimao Airport	PT		PRM
45.431	22.225	45.422	22.238	12523965	Caransebes Airport	RO		CSB
67.692	12.664	67.686	12.691	12523955	Værøy flyplass	NO		VRY
49.712	-2.226	49.703	-2.206	12523974	The Blaye Airport	GB		ACI
28.405	-16.551	28.396	-16.541	12523967	Aeropuerto de Puerto la Cruz	ES		
33.091	-16.361	33.056	-16.344	12523962	Aeroporto de Porto Santo	PT		PXO
66.145	-18.912	66.135	-18.89	12523900	Siglufjordur Airport	IS		
50.107	-5.676	50.098	-5.662	12523990	St Just Airport	GB		
45.494	12.577	45.485	12.59	12523914	Jesolo Airport	IT		JLO
40.621	14.361	40.612	14.373	12523918	Sorrento Airport	IT		RRO
65.056	-22.781	65.046	-22.759	12523901	Stykkisholmur Airport	IS		SYK
46.164	8.76	46.155	8.773	12523973	Ascona Airport	CH		ACO
59.505	5.491	59.495	5.509	12523950	Stord lufthavn Sørstokken	NO		SRP
61.393	5.753	61.39	5.771	12523930	Førde lufthamn Bringeland	NO		
60.425	-0.786	60.416	-0.768	12523998	Outer Skerries Airport	GB		OUK
56.055	-5.441	56.045	-5.425	12523993	Lochgilphead Heliport	GB		
66.126	-23.552	66.117	-23.529	12523902	Sudureyri Airport	IS		SUY
68.442	17.381	68.432	17.393	12523943	Narvik lufthavn Framnes	NO		
64.84	11.141	64.836	11.149	12523946	Rørvik lufthavn Ryum	NO		RVK
61.597	4.997	61.586	5.048	12523929	Florø Lufthavn	NO		
70.489	22.13	70.483	22.154	12523933	Hasvik lufthavn	NO		HAA
55.889	12.859	55.88	12.875	12523971	Landskrona Heliport	SE		
61.832	6.101	61.829	6.118	12523947	Sandane lufthamn Anda	NO		
53.433	-2.656	53.423	-2.641	12523977	Burtonwood Airport	GB		BUT
57.755	16.625	57.745	16.642	12523972	Västervik Flygplats	SE		VVK
56.822	-5.112	56.813	-5.096	12523986	Fort William Heliport	GB		
67.531	12.097	67.523	12.109	12523945	Røst lufthavn	NO		RET
59.36	-2.914	59.351	-2.896	12523995	Papa Westray Airport	GB		PPW
58.832	-3.123	58.823	-3.106	12523984	Flotta Airport	GB		
68.247	14.665	68.239	14.673	12523952	Svolvær Lufthavn	NO		
43.732	7.412	43.723	7.425	12523920	Monte Carlo Heliport	MC		MCM
40.719	13.883	40.71	13.895	12523913	Ischia Airport	IT		
65.962	12.466	65.955	12.477	12523951	Sandnessjøen Lufthavn Stokka	NO		SSJ
47.036	21.913	47.014	21.946	12523966	Oradea Airport	RO		OMR
70.691	23.661	70.671	23.676	12523934	Hammerfest Lufthavn	NO		
70.066	29.832	70.064	29.856	12523954	Vadsø lufthavn	NO		VDS
36.621	-4.506	36.612	-4.494	12523968	Aeropuerto de Torremolinos	ES		UTL
57.659	-4.056	57.65	-4.039	12523979	Cromarty Airport	GB		CRN
42.766	10.235	42.754	10.243	12523910	Marina de Campo Airport	IT		EBA
69.791	20.953	69.783	20.965	12523949	Sørkjosen lufthavn	NO		SOJ
58.838	-3.309	58.829	-3.291	12523985	Hoy Island Airport	GB		HOY
37.944	-8.821	37.934	-8.81	12523963	Sines Airport	PT		
66.205	-15.345	66.195	-15.322	12523905	Thorshofn Airport	IS		THO
65.877	-23.528	65.868	-23.506	12523904	Thingeyri Airport	IS		TEY
36.046	14.203	36.037	14.214	12523921	Gozo Airport	MT		
54.255	16.242	54.245	16.258	12523958	Koszalin Airport	PL		
70.606	29.689	70.599	29.701	12523932	Båtsfjord Lufthavn	NO		BJF
62.182	6.064	62.177	6.081	12523936	Örsta Volda Lufthavn	NO		HOV
53.096	17.975	53.087	17.99	12523956	Szwederowo Airport	PL		BZG
64.474	11.57	64.471	11.587	12523944	Namsos lufthavn	NO		OSY
54.478	17.104	54.469	17.12	12523957	Redzikowo Airport	PL		
57.89	-4.09	57.881	-4.073	12523980	Dornoch Airport	GB		DOC
36.021	14.328	36.012	14.339	12523922	Comino Heliport	MT		
59.258	-2.598	59.249	-2.58	12523994	Sanday Airport	GB		
46.289	-63.132	46.284	-63.127	12511608	Charlottetown Airport	CA		
47.079	-67.693	47.07	-67.68	12511681	Grand Falls Airport	CA		
53.921	-118.879	53.912	-118.863	12511683	Grande Cache Airport	CA		
52.227	-111.932	52.218	-111.918	12511603	Castor Airport	CA		
50.504	-99.905	50.495	-99.89	12511653	Erickson Municipal Airport	CA		
51.305	-116.983	51.295	-116.969	12511678	Golden Airport	CA		
51.499	-112.757	51.49	-112.742	12511641	Drumheller Municipal Airport	CA		
53.679	-113.468	53.67	-113.453	12511648	Edmonton Namao Field Airport	CA		YED
45.487	-73.767	45.445	-73.727	12511638	Aéroport International Pierre-Elliott-Trudeau de Montreal	CA		YUL
47.999	-66.349	47.982	-66.309	12511607	Charlo Airport	CA		YCL
49.655	-54.24	49.645	-54.226	12511659	Fogo Airport	CA		
45.853	-72.404	45.84	-72.387	12511642	Aéroport de Drummondville	CA		XDM
52.021	-110.757	52.012	-110.743	12511625	Consort Airport	CA		
49.198	-84.766	49.189	-84.752	12511697	Hornepayne Municipal Airport	CA		
58.759	-94.08	58.755	-94.077	12511615	Churchill Airport	CA		YYQ
50.286	-63.618	50.277	-63.604	12511691	Harve-St-Pierre Airport	CA		YGV
50.632	-97.053	50.623	-97.038	12511676	Gimli Industrial Park Airport	CA		
47.017	-65.478	46.992	-65.429	12511609	Miramichi Airport	CA		
49.596	-125.855	49.587	-125.841	12511619	Coal Harbour Airport	CA		CXH
49.783	-74.536	49.762	-74.517	12511612	Aéroport de Chapais-Chibougamau	CA		
43.172	-79.936	43.159	-79.917	12511688	Hamilton Airport	CA		YHM
49.705	-113.431	49.695	-113.417	12511664	Fort Macleod Airport	CA		
55.744	-120.2	55.738	-120.17	12511631	Dawson Creek Airport	CA		
53.566	-64.115	53.557	-64.1	12511616	Churchill Falls Airport	CA		ZUM
49.625	-115.788	49.599	-115.779	12511628	Cranbrook Airport	CA		
56.249	-120.738	56.244	-120.735	12511669	North Peace Airport	CA		
50.538	-113.849	50.529	-113.835	12511696	High River Airport	CA		
47.646	-70.177	47.637	-70.164	12511606	Charlevoix Airport	CA		
44.455	-80.171	44.445	-80.159	12511623	Collingwood Airport	CA		
56.04	-121.982	56.031	-121.966	12511699	Hudsons Hope Airport	CA		
49.22	-57.41	49.198	-57.378	12511635	Deer Lake Airport	CA		YDF
51.635	-111.908	51.626	-111.893	12511689	Hanna Airport	CA		
49.721	-124.912	49.698	-124.864	12511624	Comox Airport	CA		
49.488	-111.501	49.479	-111.487	12511660	Foremost Airport	CA		
45.097	-74.576	45.09	-74.558	12511626	Cornwall Regional Airport	CA		YCC
50.473	-59.646	50.464	-59.631	12511611	Chevery Airport	CA		
50.007	-113.634	49.998	-113.62	12511617	Claresholm Industrial Airport	CA		
50.171	-120.19	50.162	-120.176	12511639	Douglas Lake Airport	CA		
49.786	-86.962	49.773	-86.921	12511675	YGQ	CA		
48.783	-72.383	48.774	-72.369	12511637	Dolbeau St Methode Airport	CA		YDO
53.269	-114.966	53.26	-114.951	12511640	Drayton Valley Industrial Airport	CA		
52.08	-111.452	52.07	-111.437	12511627	Coronation Airport	CA		
44.639	-63.515	44.629	-63.502	12511687	Halifax Shearwater Airport	CA		YAW
48.751	-69.104	48.742	-69.09	12511661	Forestville Airport	CA		
56.657	-111.256	56.638	-111.202	12511665	Fort Mcmurray Airport	CA		YMM
50.336	-115.88	50.327	-115.865	12511655	Fairmont Hot Springs Airport	CA		
48.779	-64.496	48.772	-64.464	12511674	Aéroport de Gaspé	CA		
61.76	-121.248	61.751	-121.229	12511667	Fort Simpson Airport	CA		
58.772	-111.126	58.763	-111.108	12511662	Fort Chipewyan Airport	CA		
49.646	-102.289	49.637	-102.275	12511600	Carlyle Airport	CA		
52.651	-111.391	52.642	-111.376	12511690	Hardisty Airport	CA		
46.155	-65.907	46.145	-65.893	12511614	Chipman Airport	CA		
46.721	-66.84	46.712	-66.827	12511618	Clearwater Airport	CA		
45.327	-76.033	45.317	-76.013	12511601	Carp Airport	CA		
48.947	-54.577	48.943	-54.568	12511673	Gander International Airport	CA		
47.495	-68.489	47.486	-68.476	12511650	Edmundston Airport	CA		
51.111	-100.063	51.093	-100.04	12511630	Dauphin Airport	CA		YDN
58.409	-115.958	58.4	-115.941	12511670	Fort Vermilion Airport	CA		
52.825	-102.331	52.816	-102.316	12511698	Hudson Bay Airport	CA		YHB
49.72	-83.696	49.705	-83.68	12511693	Hearst Municipal Airport	CA		
49.305	-117.639	49.284	-117.627	12511602	Castlegar Airport	CA		YCG
49.837	-92.757	49.825	-92.728	12511643	Dryden Regional Airport	CA		YHD
53.316	-113.593	53.302	-113.578	12511646	Edmonton International Airport	CA		
49.041	-116.504	49.032	-116.49	12511629	Creston Airport	CA		YCZ
49.02	-118.436	49.011	-118.422	12511682	Grand Forks Airport	CA		ZGF
58.429	-130.034	58.42	-130.016	12511633	Dease Lake Airport	CA		YDL
45.873	-66.534	45.87	-66.529	12511671	Fredericton Airport	CA		
53.581	-113.531	53.566	-113.516	12511647	Edmonton City Centre Airport	CA		
43.773	-81.719	43.762	-81.699	12511677	Goderich Airport	CA		
49.18	-108.582	49.17	-108.568	12511672	Frontier Airport	CA		
44.895	-63.535	44.875	-63.506	12511686	Halifax International Airport	CA		
47.706	-79.862	47.688	-79.828	12511645	Earlton Airport	CA		
60.852	-115.798	60.825	-115.754	12511692	Hay River Airport	CA		
55.398	-116.484	55.389	-116.468	12511695	High Prairie Airport	CA		
55.189	-118.905	55.171	-118.862	12511684	Grande Prairie Airport	CA		
46.357	-82.569	46.346	-82.55	12511652	Elliot Lake Municipal Airport	CA		YEL
49.109	-81.027	49.102	-81.002	12511620	Cochrane Airport	CA		YCN
49.156	-121.951	49.152	-121.93	12511613	Chilliwack Airport	CA		
53.583	-116.473	53.574	-116.457	12511651	Edson Airport	CA		
58.843	-122.621	58.823	-122.57	12511666	Fort Nelson Airport	CA		YYE
45.429	-63.477	45.409	-63.449	12511634	Debert Airport	CA		
50.647	-102.112	50.638	-102.098	12511654	Esterhazy Airport	CA		
60.025	-111.972	60.016	-111.953	12511668	Fort Smith Airport	CA		YSM
